X,Y,Z,X1,Y1,Z1
0.0003339,-0.0042376,0.0,0.0003534,-0.004493,0.0
0.0006667,-0.0041882,0.0,0.0007055,-0.004437,0.0
0.0009902,-0.0041271,0.0,0.001051,-0.0043735,0.0
0.0013116,-0.0040379,0.0,0.0013934,-0.0042789,0.0
0.0016237,-0.0039282,0.0,0.0017233,-0.0041653,0.0
0.001926,-0.0037821,0.0,0.0020388,-0.0040057,0.0
0.0022184,-0.0036207,0.0,0.0023507,-0.0038373,0.0
0.0024978,-0.0034351,0.0,0.0026471,-0.0036389,0.0
0.0027584,-0.0032296,0.0,0.0029204,-0.0034215,0.0
0.0030082,-0.003002,0.0,0.0031889,-0.0031827,0.0
0.0032291,-0.0027617,0.0,0.0034216,-0.0029307,0.0
0.0034369,-0.0024984,0.0,0.0036404,-0.0026475,0.0
0.0036203,-0.0022177,0.0,0.0038347,-0.0023533,0.0
0.0037837,-0.001926,0.0,0.004009,-0.0020421,0.0
0.0039251,-0.0016206,0.0,0.004162,-0.0017175,0.0
0.0040385,-0.0013124,0.0,0.0042808,-0.00139,0.0
0.0041322,-0.0009897,0.0,0.004382,-0.0010484,0.0
0.0041931,-0.0006658,0.0,0.0044409,-0.0007033,0.0
0.0042397,-0.0003348,0.0,0.004495,-0.0003565,0.0
0.004248,-9e-07,0.0,0.0045001,-2e-07,0.0
0.0042366,0.0003339,0.0,0.0044886,0.0003552,0.0
0.0041949,0.0006618,0.0,0.0044428,0.0006979,0.0
0.0041301,0.0009895,0.0,0.0043798,0.0010461,0.0
0.0040428,0.0013151,0.0,0.0042859,0.001394,0.0
0.0039259,0.0016294,0.0,0.0041612,0.0017285,0.0
0.0037852,0.0019322,0.0,0.0040098,0.002051,0.0
0.0036235,0.0022185,0.0,0.00384,0.002352,0.0
0.0034348,0.0024972,0.0,0.0036379,0.0026443,0.0
0.0032299,0.002755,0.0,0.0034242,0.0029176,0.0
0.0029999,0.0030015,0.0,0.0031778,0.0031809,0.0
0.0027584,0.0032279,0.0,0.0029245,0.0034209,0.0
0.0024947,0.0034353,0.0,0.0026431,0.00364,0.0
0.0022177,0.0036227,0.0,0.0023478,0.0038387,0.0
0.0019264,0.003787,0.0,0.0020406,0.0040157,0.0
0.0016242,0.0039285,0.0,0.0017226,0.0041651,0.0
0.0013165,0.0040413,0.0,0.0014005,0.004282,0.0
0.0009901,0.0041257,0.0,0.0010512,0.0043684,0.0
0.0006655,0.0041939,0.0,0.0007065,0.0044433,0.0
0.000335,0.0042313,0.0,0.0003549,0.0044839,0.0
-9e-07,0.004248,0.0,-1.8e-06,0.0045049,0.0
-0.0003316,0.0042322,0.0,-0.0003515,0.0044839,0.0
